frame_idx,timestamp_ms,detected,center_x,center_y,bbox_x,bbox_y,bbox_w,bbox_h,confidence,area,contour_area,distance_px,heatmap_ready,is_paused,kalman_corrected,kalman_predicted,pause_count,pause_duration_s,size_mean,speed_px_s,total_pause_time_s
821,27366.67,1,487,435,373,359,268,177,0.4763,22591.50,22591.5,3820.574913395137,1.0,0.0,1.0,1.0,0.0,0.0,30492,42.426406871193,0.0
822,27400.00,1,487,436,373,359,268,154,0.5186,21402.00,21402.0,3821.574913395137,1.0,0.0,1.0,1.0,0.0,0.0,30492,54.08326913196003,0.0
823,27433.33,1,486,436,373,358,266,176,0.4698,21992.50,21992.5,3822.574913395137,1.0,0.0,1.0,1.0,0.0,0.0,30492,48.023431780746535,0.0
824,27466.67,1,486,436,375,358,266,175,0.4613,21474.00,21474.0,3822.574913395137,1.0,1.0,1.0,1.0,0.0,0.0,30492,27.041634565980015,0.0
825,27500.00,1,486,436,378,356,265,175,0.4553,21114.00,21114.0,3822.574913395137,1.0,1.0,1.0,1.0,0.0,0.03333333333333499,30492,10.60660171779825,0.0
826,27533.33,1,487,435,387,354,260,176,0.4665,21348.50,21348.5,3823.98912695751,1.0,0.0,1.0,1.0,0.0,0.0,30492,7.499999999999827,0.0
827,27566.67,1,488,434,378,350,253,178,0.5018,22598.00,22598.0,3825.403340519883,1.0,0.0,1.0,1.0,0.0,0.0,30492,21.2132034355965,0.0
828,27600.00,1,488,433,378,350,253,178,0.5016,22589.00,22589.0,3826.403340519883,1.0,0.0,1.0,1.0,0.0,0.0,30492,27.041634565979294,0.0
829,27633.33,1,488,433,364,348,258,174,0.5222,23441.50,23441.5,3826.403340519883,1.0,1.0,1.0,1.0,0.0,0.0,30492,27.041634565980015,0.0
830,27666.67,1,491,432,368,347,275,169,0.5254,24416.00,24416.0,3829.5656181800514,1.0,0.0,1.0,1.0,0.0,0.0,30492,37.500000000000135,0.0
831,27700.00,1,498,430,375,344,314,158,0.5121,25407.00,25407.0,3836.845728069332,1.0,0.0,1.0,1.0,0.0,0.0,30492,80.77747210701784,0.0
832,27733.33,1,510,429,384,343,303,163,0.5266,26009.50,26009.5,3848.887322648124,1.0,0.0,1.0,1.0,0.0,0.0,30492,167.70509831248484,0.0
833,27766.67,1,521,429,389,344,330,164,0.5035,27250.00,27250.0,3859.887322648124,1.0,0.0,1.0,1.0,0.0,0.0,30492,249.3115520789208,0.0
834,27800.00,1,530,429,394,344,341,160,0.5086,27747.50,27747.5,3868.887322648124,1.0,0.0,1.0,1.0,0.0,0.0,30492,293.36410823412024,0.0
835,27833.33,1,538,429,397,344,340,157,0.5262,28087.50,28087.5,3876.887322648124,1.0,0.0,1.0,1.0,0.0,0.0,30492,300.0937353561394,0.0
836,27866.67,1,542,430,395,344,326,157,0.5520,28253.00,28253.0,3881.010428273742,1.0,0.0,1.0,1.0,0.0,0.0,30492,240.11715890373267,0.0
837,27900.00,1,544,430,387,344,340,163,0.5223,28946.50,28946.5,3883.010428273742,1.0,0.0,1.0,1.0,0.0,0.0,30492,172.66296649832069,0.0
838,27933.33,1,544,431,381,353,342,156,0.5489,29286.00,29286.0,3884.010428273742,1.0,0.0,1.0,1.0,0.0,0.0,30492,106.06601717798252,0.0
839,27966.67,1,544,432,375,356,349,153,0.5558,29680.50,29680.5,3885.010428273742,1.0,0.0,1.0,1.0,0.0,0.0,30492,50.31152949374545,0.0
840,28000.00,1,544,432,375,356,349,153,0.5558,29680.50,29680.5,3885.010428273742,1.0,1.0,1.0,1.0,0.0,0.0,30492,21.2132034355965,0.0
841,28033.33,1,544,432,371,356,366,150,0.5415,29727.50,29727.5,3885.010428273742,1.0,1.0,1.0,1.0,0.0,0.03333333333333499,30492,14.999999999999654,0.0
842,28066.67,1,544,432,371,355,354,151,0.5539,29607.00,29607.0,3885.010428273742,1.0,1.0,1.0,1.0,0.0,0.06666666666666643,30492,7.500000000000027,0.0
843,28100.00,1,543,432,372,357,348,151,0.5606,29456.50,29456.5,3886.010428273742,1.0,0.0,1.0,1.0,0.0,0.0,30492,7.499999999999827,0.0
844,28133.33,1,541,432,369,362,360,148,0.5612,29899.50,29899.5,3888.010428273742,1.0,0.0,1.0,1.0,0.0,0.0,30492,22.50000000000008,0.0
845,28166.67,1,539,431,366,362,370,148,0.5541,30343.50,30343.5,3890.2464962512418,1.0,0.0,1.0,1.0,0.0,0.0,30492,38.24264635194602,0.0
846,28200.00,1,537,431,362,362,381,148,0.5451,30738.00,30738.0,3892.2464962512418,1.0,0.0,1.0,1.0,0.0,0.0,30492,53.03300858899126,0.0
847,28233.33,1,533,431,356,365,357,146,0.5915,30828.00,30828.0,3896.2464962512418,1.0,0.0,1.0,1.0,0.0,0.0,30492,75.37406715840694,0.0
848,28266.67,1,529,431,351,366,339,146,0.6253,30946.50,30946.5,3900.2464962512418,1.0,0.0,1.0,1.0,0.0,0.0,30492,90.31195934094254,0.0
849,28300.00,1,524,431,350,365,350,145,0.6127,31092.50,31092.5,3905.2464962512418,1.0,0.0,1.0,1.0,0.0,0.0,30492,112.5000000000004,0.0
850,28333.33,1,519,430,350,362,320,148,0.6461,30600.50,30600.5,3910.3455157648345,1.0,0.0,1.0,1.0,0.0,0.0,30492,135.20817282990006,0.0
851,28366.67,1,514,429,349,357,332,152,0.6120,30886.00,30886.0,3915.4445352784273,1.0,0.0,1.0,1.0,0.0,0.0,30492,143.2872988090715,0.0
852,28400.00,1,509,428,349,355,309,155,0.6400,30651.50,30651.5,3920.54355479202,1.0,0.0,1.0,1.0,0.0,0.0,30492,151.67811312117567,0.0
853,28433.33,1,505,428,349,355,309,155,0.6400,30651.50,30651.5,3924.54355479202,1.0,0.0,1.0,1.0,0.0,0.0,30492,144.26538046253557,0.0
854,28466.67,1,502,428,349,355,297,157,0.6538,30486.50,30486.5,3927.54355479202,1.0,0.0,1.0,1.0,0.0,0.0,30492,128.37932076467814,0.0
855,28500.00,1,499,428,349,353,293,163,0.6349,30321.50,30321.5,3930.54355479202,1.0,0.0,1.0,1.0,0.0,0.0,30492,112.74972283779721,0.0
856,28533.33,1,496,429,349,356,290,162,0.6491,30496.00,30496.0,3933.7058324521886,1.0,0.0,1.0,1.0,0.0,0.0,30492,97.78803607803748,0.0
857,28566.67,1,495,429,350,350,289,173,0.6213,31063.50,31063.5,3934.7058324521886,1.0,0.0,1.0,1.0,0.0,0.0,30492,75.37406715840694,0.0
858,28600.00,1,495,430,350,352,289,170,0.6181,30369.00,30369.0,3935.7058324521886,1.0,0.0,1.0,1.0,0.0,0.0,30492,54.600824169602625,0.0
859,28633.33,1,496,430,357,346,284,176,0.6046,30220.50,30220.5,3936.7058324521886,1.0,0.0,1.0,1.0,0.0,0.0,30492,27.041634565980015,0.0
860,28666.67,1,498,430,365,335,276,187,0.5804,29954.00,29954.0,3938.7058324521886,1.0,0.0,1.0,1.0,0.0,0.0,30492,16.770509831248482,0.0
